Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
911.385579586029	2790	770.7505900131423	4.515926258070381	775.3320692338517	762.5515633776506	44640000
914.6676239967346	2800	774.245505184751	4.348120038211287	778.2160591691065	762.4172640236391	44800000
917.9206428527832	2810	728.1837892471584	77.9668519952756	777.8688594051649	512.3617057495328	44960000
921.2507331371307	2820	765.2866227129747	19.823071654309825	776.85723181516	715.3400643149823	45120000
925.0512602329254	2830	725.7020134709664	124.00026068392292	780.0694507923426	209.37129710484322	45280000
928.2882630825043	2840	764.8948462896035	55.27582500464464	780.1295249810548	418.66940132998724	45440000
931.4812257289886	2850	766.3505535705283	37.96062835531887	779.1404342488395	484.7836263242327	45600000
934.6801943778992	2860	773.0848336187526	8.025245000420247	776.7301484032218	716.0649760914821	45760000
937.9011828899384	2870	770.1333871549231	2.0048417059995334	774.0358869372036	763.8061491461149	45920000
941.1071569919586	2880	771.8009651638006	1.5705287125563598	774.3421228357406	767.3986143327367	46080000
944.3211390972137	2890	776.6791830092193	1.7606348100141982	779.8508815837097	773.7507975751698	46240000
947.645222902298	2900	773.6788377161678	1.5516665001500938	776.5060999017934	770.5630135769851	46400000
950.8461940288544	2910	777.2016772356927	1.9402234043636384	779.9884480075488	773.9846963960708	46560000
954.0912058353424	2920	776.7583008086897	2.013302461884287	780.8223278657107	773.5501094198229	46720000
957.321202993393	2930	777.0702173541752	1.5834913029151176	780.5892973679879	774.1306578587876	46880000
960.5622091293335	2940	772.5305029877011	1.7890772524995573	776.7144548872466	769.398478254137	47040000
963.8114178180695	2950	774.4257734081647	1.9929420693292927	778.6955489154335	771.081532272063	47200000
967.1815452575684	2960	776.7457738218607	1.5295617281928515	779.9220077354989	773.6984908460678	47360000
970.41805768013	2970	764.7205407101987	21.729995345293506	777.2932212011435	712.4915984767578	47520000
973.6251029968262	2980	771.9274797841831	37.1052428598758	782.6628668115928	434.4357446617345	47680000
976.8260722160339	2990	780.1763643074991	1.5463295341988237	782.486759935514	777.0857525007917	47840000
980.1101195812225	3000	779.1764778920785	10.865652734778147	782.9448787295202	702.0335236435291	48000000
983.3681418895721	3010	779.448800772559	1.399432727308042	781.3451657610284	776.3715750634198	48160000
986.667204618454	3020	780.4388399637298	1.4037190002440145	782.3202864853769	777.4819955960176	48320000
989.9592578411102	3030	780.9296951670148	1.4681031485335647	782.831938264258	778.133628013901	48480000
993.2603206634521	3040	780.5706423109299	1.678027038637073	782.8150667736335	777.3004756917104	48640000
996.4923193454742	3050	779.5598369388422	1.8030615417636253	782.3033894646301	776.5066637208635	48800000
999.805157661438	3060	780.9792544484122	1.6132635752369777	784.1646105128078	778.1742883808921	48960000
1003.0531723499298	3070	779.6910792040544	1.8691413240477717	782.9503243591951	776.6297816183729	49120000
1006.3282108306885	3080	780.5426701344645	1.890405893648804	783.3492401154148	777.162668378358	49280000
1009.5743336677551	3090	776.3106798199707	22.44476298783315	784.2682178925182	634.2096211062313	49440000
1012.8073334693909	3100	780.0167227643254	2.053497642772752	784.0166446773443	776.8030773124201	49600000
1016.0253195762634	3110	782.2334492807117	2.1608653147543455	786.015298380803	778.6768097563868	49760000
1019.2362985610962	3120	779.6072480820836	2.2092982868602657	783.2668717872311	776.1050879280905	49920000
1022.5113372802734	3130	778.5695034186642	2.2088332224835194	782.7184278352199	774.9750647302217	50080000
1025.657256603241	3140	778.4797923150744	2.0608930332477247	782.5093081848229	775.2584747032753	50240000
1029.8901839256287	3150	781.246970874192	2.1215476691911803	785.487346300752	777.4666442957084	50400000
1033.3383831977844	3160	780.2443273263069	2.171370367948215	785.1469931974877	776.9015089550046	50560000
1036.790586233139	3170	782.5043271225023	1.6853475336028674	785.0181497416698	779.5073115845647	50720000
1039.9455139636993	3180	779.0762471325659	1.8824840570132781	782.3626893603818	775.5493731560798	50880000
1043.1004412174225	3190	780.9837184520641	1.9330374180266232	784.8143645543563	777.7334968703632	51040000
1046.375480413437	3200	786.8004999911146	2.0342886513807414	790.1121417692749	783.215876970033	51200000
1049.8467016220093	3210	787.0217558896101	2.109635946941592	790.7010762243348	783.4169736379799	51360000
1053.0106365680695	3220	785.8046385128648	1.9756810957323632	789.1549045106484	782.2096503427384	51520000
1056.1825799942017	3230	788.079910831176	1.4422153070265777	790.5433964482552	785.3632937839715	51680000
1059.3475165367126	3240	817.7101208573004	49.351855411662505	837.3767769530784	462.1019790909357	51840000
1062.5254652500153	3250	835.7614809954717	1.5187910650173357	838.7212321676838	833.2995877005902	52000000
1065.6954066753387	3260	782.2790294325739	1.8648071480855941	785.1020217386105	779.3390116902278	52160000
1068.8723554611206	3270	828.1462953929631	14.94364813143204	836.3897513152386	778.3591257628619	52320000
1072.0362899303436	3280	805.1666722660697	86.53494089727337	830.9414148987474	283.4711446600535	52480000
1075.2052309513092	3290	780.3308504304521	5.106593525232673	828.2772631356254	775.7814469068363	52640000
1078.379175901413	3300	830.0285031495565	1.4035025221217634	832.153390054215	827.8402852106902	52800000
1082.4019787311554	3310	828.0468300543268	1.9011509452865902	831.0359945357667	824.3295049936465	52960000
1085.5719201564789	3320	827.4313709644647	1.679659824243102	829.9727808705148	824.05551608865	53120000
1088.7778949737549	3330	829.0813421941434	1.8699011634659868	832.0756138220736	821.3814144669982	53280000
1092.003888130188	3340	825.920523042041	11.249461396567845	830.3641101770422	774.6018808824668	53440000
1095.2929401397705	3350	827.1966088297522	1.624715126581636	829.6801351381334	824.3987727240064	53600000
1098.6960978507996	3360	833.6568538693328	1.353926169708299	835.5566944677453	831.0123942126235	53760000
1101.8900611400604	3370	832.1333973562266	1.2831403455672588	834.0807244945856	829.9540792375896	53920000
1105.175109386444	3380	832.5388605468463	1.812763606961685	835.5377480764026	830.1682520529255	54080000
1108.3900928497314	3390	829.6893053050067	1.5327093107135612	832.1487340453706	826.6264446306535	54240000
1111.5710442066193	3400	832.7207038563138	1.5758837080987373	835.0036410159565	830.0942879847642	54400000
1114.9456808567047	3410	831.4943863266782	1.9164452814142086	834.3235014931716	828.7822058251203	54560000
1118.4369201660156	3420	832.4365049783019	2.102238420224022	836.51487662701	829.0329573342814	54720000
1121.89613032341	3430	829.8491999552151	2.158371371317149	833.3307931358278	825.8408956305597	54880000
1125.2702610492706	3440	745.4423018088116	214.68834085669766	845.3533293313656	96.42274862575881	55040000
1128.6313796043396	3450	849.7203319412489	18.211380982731843	887.116433390761	799.2574313105596	55200000
1131.9664747714996	3460	839.969675294486	10.506928147790813	845.6076346973188	794.4473292879491	55360000
1135.6018528938293	3470	836.9557792052666	9.152905112744024	843.0940606477953	791.4061912374119	55520000
